ID,Title,Description,Category,RegularPrice,SalePrice,URL,ImageURL
43,"Diesel Injector Extractor Kit – Ultimate Master Kit for Seized Injecto","Govoni Ultimate Seized Injector Extractor kit – Master Denso, Delphi, Bosch and Siemens GO405 For removing VERY stuck injectors. Due to fouling caused by combustion leakage the injector is locked in the recess and cannot be removed without a proper tool. The universal supporting feet adjustment, on the fixing screws of the head, ensures its use in different levels (l/r) as well as the possibility to adjust the slippage of the two side bars. The adjustment takes place both in height and width according to the conformity of the engine head. This kit can be used directly on the vehicle, with the engine mounted its mechanical operation intact, and used in confined spaces or in the far back position near the passenger compartment. Includes lubricating grease to be used with threaded bars, nut etc. Upgrade GO418 Govoni Diesel Injector Extractor Set for Mercedes GO422 Govoni Diesel Injector Extractor Set for Renault, Nissan and Opel M9R Engines See our many options for hydraulic pump and hydraulic cylinder (or mechadraulic) ram. Application Connected injectors available for Mercedes Benz, Opel, FCA Group (e.g. 1.3 Mj), Suzuki M17x1 for Bosch, M14x1 for Delphi models, Toyota with adapter M16x1, M20x1 used for the extraction of Denso injectors and finally M25x1 and M27x1 for Siemens. Note: When injectors are removed, the sealing washer seat must be cut and a new washer installed Seat cutting tools are available in our shop. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help - We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools","3,599.00",,https://www.specialisttools.com.au/products/govoni-ultimate-italian-quality-seized-injector-extractor-kit-master,https://www.specialisttools.com.au/cdn/shop/products/57_1f014829-f6b9-4139-a324-c40a389a94bf.jpg?v=1623294283
44,"Fuel Line Quick Release Connector Remover Piers Govoni","Fuel Line Automatic Quick Release Connector Remover Pliers GO642 Special pliers with a specific grip for dismounting automatic quick release fuel line connections. Disconnects fuel line and EVAP line fittings with tabs that must be depressed to disengage. Spring action makes tool easier to use. Low-profile design with 90 degree bend allows the tool to fit between the top of the fuel tank and vehicle. Works great on two Tab connectors and some imported vehicles. Can also be used on some electrical connectors. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",98.00,,https://www.specialisttools.com.au/products/govoni-pliers-for-automatic-quick-release-fuel-connections,https://www.specialisttools.com.au/cdn/shop/products/57_d87777fc-3594-417b-9638-79c2731aa76d.jpg?v=1590207750
45,"Warren &amp; Brown Screen Torque Wrench 1/4&quot; drive 5 - 25Nm"," Warren andamp; Brown Screen Torque Wrench 1/4&quot; drive 5 - 25Nm WB-334251 This screen torque wrench features a 1/4&quot; square drive and has an accuracy of +/-4% throughout a range of 5 - 25Nm. WB Tools screen torque wrenches are very easy to set, with a convex screen magnifying the scale reading and displaying only one value","specialist tools",172.00,,https://www.specialisttools.com.au/products/warren-brown-screen-torque-wrench-1-4-drive-5-25nm,https://www.specialisttools.com.au/cdn/shop/products/57_13abf08a-9726-49a7-a102-8fd0b2efd8b3.jpg?v=1590053924
46,"Mechanics Hydraulic Nut Splitter Grease","Hydraulic Nut Splitter SA-8010N Split nuts to remove without damage - Grease Filled hydraulic Ram Specification Hydraulic Ram :5t SW 7-22mm Nuts with thread M4-M14 Splitter Blade HRC 60 Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra","specialist tools",98.50,,https://www.specialisttools.com.au/products/mechanics-hydraulic-nut-splitter-grease,https://www.specialisttools.com.au/cdn/shop/products/57_e6021a6e-f3b5-4d0c-b9aa-24c845542cc7.jpg?v=1590053880
47,"Torque Wrench Adaptor 3/8&quot; drive","Warren andamp; Brown  Torque Wrench Adaptor 3/8&quot; drive P/N WB-390040 This adaptor is the removable type as used in the deflecting beam type torque wrenches Note:  If you require parts for a Warren andamp; Brown product, contact us for assistance                       Free shipping within Australia for purchases over $50, A","specialist tools",48.65,,https://www.specialisttools.com.au/products/torque-wrench-adaptor-3-8-drive,https://www.specialisttools.com.au/cdn/shop/products/57_49cace44-76f1-4fb5-aa29-523fbe8603e9.jpg?v=1590053912
48,"Camshaft Gear and Pump Pulley Holding Tool","Camshaft Gear and Pump Pulley Holding Tool SA-5542 This a Very Heavy Duty Tool. Very Universal Essential tool for Engine Timing or Timing Belt Jobs. Counter-hold camshaft or injection pump sprockets and allow release of retaining bolt with ease. Applications :- Ford Zetec, Renault twin cams, Rover 2.0 diesel, VW, Seat and Skoda diesels, Fiat- twin cams, Citroen/Peugeot engines and many other applications Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",97.80,,https://www.specialisttools.com.au/products/camshaft-gear-diesel-injection-pump-gear-holding-tool,https://www.specialisttools.com.au/cdn/shop/products/57_bf06639d-c7c4-4c61-bc4f-c3a620e6ef49.jpg?v=1590053798
49,"Diesel Glow Plug Socket Set with Specialised Puller, 2 decarbonising d","Diesel Glow Plug Pre-Heater Removal And Cylinder Head Repair Set. Mercedes CDI Engines SA-1331K This tool reams out and cleans the bore between the glow plug and pre-combustion chamber .A: For pre-heater plugs with 10mm across flats (OM611, 612, 613 etc)• for pulling out pre-heater plugs after they have been unscrewed but are still located firmly in their holes,• Length: 135mm; • Drive: 19mm hex. B: For Mercedes 4 valve engines with glow plug threads (OM604, OM605, OM606)• Size: M12 x 1.25; • Drive: 13mm hex;• Glow plug: 7mmC: Important if the engine is difficult to start - Mercedes CDI engines 4.5 and 6 cylinder OM611, 612, 613 with glow pug threads M10 x1.• Drive: 10mm hex; • Glow plug: 6mm 3Pcs 3/8” Drive. Glow Plug Sockets - Size: 8, 9, 10;•Length: 83mmThese sockets have a universal joint for easy replacement and removal of popular sized glow plugs. Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",251.95,,https://www.specialisttools.com.au/products/6-pc-diesel-glow-plug-pre-heater-removal-and-cylinder-head-repair-set-mercedes-cdi-engines,https://www.specialisttools.com.au/cdn/shop/products/SA-1332KA1.jpg?v=1590628922
50,"Silicone Sealant Removal Tool","Silicone Sealant Removal Tool SA-2176 For scraping, cleaning and peeling silicone in all applications. Easy and simple to use, one hand operation, Manufactured from composite plastic and willnot damage surfaces. Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd).All products advertised ar","specialist tools",7.10,,https://www.specialisttools.com.au/products/silicone-sealant-removal-tool,https://www.specialisttools.com.au/cdn/shop/products/SA2176.jpg?v=1590053895
51,"Crankshaft Oil Seal Replacer Set - ISUZU","Crankshaft Oil Seal Replacer -Application: ISUZU truck, engine model: 4HF1, 4HG1, 6HH1, 6HK1•Oil seal genuine: front BZ4365E, rear BZ4219E Ensures the accurate installation of oil seals without damaging the seals or related parts","specialist tools","1,625.00",,https://www.specialisttools.com.au/products/crankshaft-rear-oil-seal-installer-isuzu-1,https://www.specialisttools.com.au/cdn/shop/products/SA-2086.jpg?v=1590053804
52,"Adjustable 3 Jaw Crankshaft Oil Seal Remover Isuzu 4J Series","Crankshaft Front Oil Seal Remover - ISUZU 3.5 Ton oil seal removal tool for Isuzu 4J series engines. The tool reaches around the rear wear sleeve, and locates to the back edge of the sleeve. Once positioned, bolt the puller to the puller disc, to secure the legs for easy removal of the sleeve. Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",451.95,,https://www.specialisttools.com.au/products/crankshaft-rear-oil-seal-installer-isuzu-2,https://www.specialisttools.com.au/cdn/shop/products/SA-5408.jpg?v=1590053789
53,"Adjustable Line Clamp Pliers - Aluminium Body - Angled Jaw","Adjustable Line Clamp Pliers - Aluminium Body - Angled Jaw SA-2179 Specifications Size range: 18 ~ 31mm Material: Aluminium Uniquely designed jaws have smooth rounded edges to prevent internal hose linings from damage and special non slip tip.","specialist tools",19.20,,https://www.specialisttools.com.au/products/adjustable-line-clamp-pliers,https://www.specialisttools.com.au/cdn/shop/products/SA2179.jpg?v=1590207355
